log_id,ing_id,rota_id,change_amount,created_at
1263,6,209,-4,2026-03-12 13:11:00
1264,1,209,-2,2026-03-12 13:11:00
1265,2,209,-2,2026-03-12 13:11:00
1266,3,209,-2,2026-03-12 13:11:00
1267,4,209,-4,2026-03-12 13:11:00
1268,1,222,200,2026-03-13 08:00:00
1269,2,222,200,2026-03-13 08:00:00
1270,3,222,200,2026-03-13 08:00:00
1271,4,222,200,2026-03-13 08:00:00
1272,5,222,200,2026-03-13 08:00:00
1273,6,222,200,2026-03-13 08:00:00
1274,7,222,200,2026-03-13 08:00:00
1275,8,222,200,2026-03-13 08:00:00
1276,1,224,-1,2026-03-13 19:28:00
1277,2,224,-1,2026-03-13 19:28:00
1278,3,224,-1,2026-03-13 19:28:00
1279,5,224,-2,2026-03-13 19:28:00
1280,6,224,-2,2026-03-13 19:28:00
1281,1,224,-1,2026-03-13 18:39:00
1282,2,224,-1,2026-03-13 18:39:00
1283,7,224,-1,2026-03-13 18:39:00
1284,8,224,-2,2026-03-13 18:39:00
1285,6,224,-1,2026-03-13 18:39:00
1286,1,224,-1,2026-03-13 18:39:00
1287,2,224,-1,2026-03-13 18:39:00
1288,1,222,-2,2026-03-13 10:40:00
1289,2,222,-2,2026-03-13 10:40:00
1290,1,222,-1,2026-03-13 10:40:00
1291,2,222,-1,2026-03-13 10:40:00
1292,3,222,-1,2026-03-13 10:40:00
1293,1,222,-1,2026-03-13 09:02:00
1294,2,222,-1,2026-03-13 09:02:00
1295,3,222,-1,2026-03-13 09:02:00
1296,1,222,-2,2026-03-13 09:02:00
1297,2,222,-2,2026-03-13 09:02:00
1298,1,222,-1,2026-03-13 09:02:00
1299,2,222,-1,2026-03-13 09:02:00
1300,3,222,-1,2026-03-13 09:02:00
1301,5,222,-2,2026-03-13 09:02:00
1302,6,222,-2,2026-03-13 09:02:00
1303,1,222,-1,2026-03-13 08:11:00
1304,2,222,-1,2026-03-13 08:11:00
1305,3,222,-1,2026-03-13 08:11:00
1306,1,222,-1,2026-03-13 08:11:00
1307,2,222,-1,2026-03-13 08:11:00
1308,1,222,-2,2026-03-13 08:11:00
1309,2,222,-2,2026-03-13 08:11:00
1310,7,222,-2,2026-03-13 08:11:00
1311,8,222,-4,2026-03-13 08:11:00
1312,6,222,-2,2026-03-13 08:11:00
1313,1,222,-1,2026-03-13 11:24:00
1314,2,222,-1,2026-03-13 11:24:00
1315,3,222,-1,2026-03-13 11:24:00
1316,4,222,-2,2026-03-13 11:24:00
1317,1,223,-1,2026-03-13 15:27:00
1318,2,223,-1,2026-03-13 15:27:00
1319,7,223,-1,2026-03-13 15:27:00
1320,8,223,-2,2026-03-13 15:27:00
1321,6,223,-1,2026-03-13 15:27:00
1322,1,224,-1,2026-03-13 20:15:00
1323,2,224,-1,2026-03-13 20:15:00
1324,3,224,-1,2026-03-13 20:15:00
1325,5,224,-2,2026-03-13 20:15:00
1326,6,224,-2,2026-03-13 20:15:00
1327,1,224,-1,2026-03-13 20:15:00
1328,2,224,-1,2026-03-13 20:15:00
1329,7,224,-1,2026-03-13 20:15:00
1330,8,224,-2,2026-03-13 20:15:00
1331,6,224,-1,2026-03-13 20:15:00
1332,1,222,-1,2026-03-13 09:50:00
1333,2,222,-1,2026-03-13 09:50:00
1334,3,222,-1,2026-03-13 09:50:00
1335,1,222,-1,2026-03-13 09:50:00
1336,2,222,-1,2026-03-13 09:50:00
1337,3,222,-1,2026-03-13 09:50:00
1338,1,222,-1,2026-03-13 09:50:00
1339,2,222,-1,2026-03-13 09:50:00
1340,1,223,-2,2026-03-13 15:13:00
1341,2,223,-2,2026-03-13 15:13:00
1342,3,223,-2,2026-03-13 15:13:00
1343,1,223,-2,2026-03-13 15:13:00
1344,2,223,-2,2026-03-13 15:13:00
1345,3,223,-2,2026-03-13 15:13:00
1346,1,223,-1,2026-03-13 15:13:00
1347,2,223,-1,2026-03-13 15:13:00
1348,3,223,-1,2026-03-13 15:13:00
1349,5,223,-2,2026-03-13 15:13:00
1350,6,223,-2,2026-03-13 15:13:00
1351,1,236,200,2026-03-14 08:00:00
1352,2,236,200,2026-03-14 08:00:00
1353,3,236,200,2026-03-14 08:00:00
1354,4,236,200,2026-03-14 08:00:00
1355,5,236,200,2026-03-14 08:00:00
1356,6,236,200,2026-03-14 08:00:00
1357,7,236,200,2026-03-14 08:00:00
1358,8,236,200,2026-03-14 08:00:00
1359,1,237,-2,2026-03-14 16:38:00
1360,2,237,-2,2026-03-14 16:38:00
1361,3,237,-2,2026-03-14 16:38:00
1362,4,237,-4,2026-03-14 16:38:00
1363,1,237,-2,2026-03-14 16:38:00
1364,2,237,-2,2026-03-14 16:38:00
1365,3,237,-2,2026-03-14 16:38:00
1366,4,237,-4,2026-03-14 16:38:00
1367,1,237,-2,2026-03-14 16:38:00
1368,2,237,-2,2026-03-14 16:38:00
1369,7,237,-2,2026-03-14 16:38:00
1370,8,237,-4,2026-03-14 16:38:00
1371,6,237,-2,2026-03-14 16:38:00
1372,1,236,-1,2026-03-14 10:11:00
1373,2,236,-1,2026-03-14 10:11:00
1374,3,236,-1,2026-03-14 10:11:00
1375,5,236,-2,2026-03-14 10:11:00
1376,6,236,-2,2026-03-14 10:11:00
1377,1,236,-2,2026-03-14 10:11:00
1378,2,236,-2,2026-03-14 10:11:00
1379,3,236,-2,2026-03-14 10:11:00
1380,5,236,-4,2026-03-14 10:11:00
1381,6,236,-4,2026-03-14 10:11:00
1382,1,236,-1,2026-03-14 10:11:00
1383,2,236,-1,2026-03-14 10:11:00
1384,3,236,-1,2026-03-14 10:11:00
1385,4,236,-2,2026-03-14 10:11:00
1386,1,237,-2,2026-03-14 12:51:00
1387,2,237,-2,2026-03-14 12:51:00
1388,7,237,-2,2026-03-14 12:51:00
1389,8,237,-4,2026-03-14 12:51:00
1390,6,237,-2,2026-03-14 12:51:00
1391,1,237,-2,2026-03-14 12:51:00
1392,2,237,-2,2026-03-14 12:51:00
1393,7,237,-2,2026-03-14 12:51:00
1394,8,237,-4,2026-03-14 12:51:00
1395,6,237,-2,2026-03-14 12:51:00
1396,1,237,-1,2026-03-14 16:08:00
1397,2,237,-1,2026-03-14 16:08:00
1398,3,237,-1,2026-03-14 16:08:00
1399,1,237,-1,2026-03-14 16:08:00
1400,2,237,-1,2026-03-14 16:08:00
1401,3,237,-1,2026-03-14 16:08:00
1402,1,237,-1,2026-03-14 16:08:00
1403,2,237,-1,2026-03-14 16:08:00
1404,1,237,-1,2026-03-14 13:27:00
1405,2,237,-1,2026-03-14 13:27:00
1406,3,237,-1,2026-03-14 13:27:00
1407,1,237,-1,2026-03-14 13:27:00
1408,2,237,-1,2026-03-14 13:27:00
1409,1,238,-2,2026-03-14 19:18:00
1410,2,238,-2,2026-03-14 19:18:00
1411,3,238,-2,2026-03-14 19:18:00
1412,4,238,-4,2026-03-14 19:18:00
1413,1,238,-2,2026-03-14 19:18:00
1414,2,238,-2,2026-03-14 19:18:00
1415,1,237,-1,2026-03-14 15:24:00
1416,2,237,-1,2026-03-14 15:24:00
1417,3,237,-1,2026-03-14 15:24:00
1418,5,237,-2,2026-03-14 15:24:00
1419,6,237,-2,2026-03-14 15:24:00
1420,1,237,-1,2026-03-14 14:18:00
1421,2,237,-1,2026-03-14 14:18:00
1422,3,237,-1,2026-03-14 14:18:00
1423,5,237,-2,2026-03-14 14:18:00
1424,6,237,-2,2026-03-14 14:18:00
1425,1,237,-2,2026-03-14 14:18:00
1426,2,237,-2,2026-03-14 14:18:00
1427,3,237,-2,2026-03-14 14:18:00
1428,1,237,-1,2026-03-14 14:18:00
1429,2,237,-1,2026-03-14 14:18:00
1430,7,237,-1,2026-03-14 14:18:00
1431,8,237,-2,2026-03-14 14:18:00
1432,6,237,-1,2026-03-14 14:18:00
1433,1,236,-2,2026-03-14 11:30:00
1434,2,236,-2,2026-03-14 11:30:00
1435,7,236,-2,2026-03-14 11:30:00
1436,8,236,-4,2026-03-14 11:30:00
1437,6,236,-2,2026-03-14 11:30:00
1438,1,238,-2,2026-03-14 17:29:00
1439,2,238,-2,2026-03-14 17:29:00
1440,1,250,200,2026-03-15 08:00:00
1441,2,250,200,2026-03-15 08:00:00
1442,3,250,200,2026-03-15 08:00:00
1443,4,250,200,2026-03-15 08:00:00
1444,5,250,200,2026-03-15 08:00:00
1445,6,250,200,2026-03-15 08:00:00
1446,7,250,200,2026-03-15 08:00:00
1447,8,250,200,2026-03-15 08:00:00
1448,1,251,-1,2026-03-15 14:44:00
1449,2,251,-1,2026-03-15 14:44:00
1450,3,251,-1,2026-03-15 14:44:00
1451,1,251,-2,2026-03-15 14:34:00
1452,2,251,-2,2026-03-15 14:34:00
1453,3,251,-2,2026-03-15 14:34:00
1454,5,251,-4,2026-03-15 14:34:00
1455,6,251,-4,2026-03-15 14:34:00
1456,1,251,-1,2026-03-15 14:34:00
1457,2,251,-1,2026-03-15 14:34:00
1458,3,251,-1,2026-03-15 14:34:00
1459,4,251,-2,2026-03-15 14:34:00
1460,1,251,-1,2026-03-15 13:15:00
1461,2,251,-1,2026-03-15 13:15:00
1462,7,251,-1,2026-03-15 13:15:00
1463,8,251,-2,2026-03-15 13:15:00
1464,6,251,-1,2026-03-15 13:15:00
1465,1,251,-1,2026-03-15 13:15:00
1466,2,251,-1,2026-03-15 13:15:00
1467,1,250,-2,2026-03-15 11:22:00
1468,2,250,-2,2026-03-15 11:22:00
1469,3,250,-2,2026-03-15 11:22:00
1470,5,250,-4,2026-03-15 11:22:00
1471,6,250,-4,2026-03-15 11:22:00
1472,1,250,-2,2026-03-15 11:22:00
1473,2,250,-2,2026-03-15 11:22:00
1474,3,250,-2,2026-03-15 11:22:00
1475,4,250,-4,2026-03-15 11:22:00
1476,1,250,-2,2026-03-15 11:22:00
1477,2,250,-2,2026-03-15 11:22:00
1478,3,250,-2,2026-03-15 11:22:00
1479,4,250,-4,2026-03-15 11:22:00
1480,1,252,-1,2026-03-15 19:43:00
1481,2,252,-1,2026-03-15 19:43:00
1482,1,252,-2,2026-03-15 17:25:00
1483,2,252,-2,2026-03-15 17:25:00
1484,3,252,-2,2026-03-15 17:25:00
1485,1,252,-2,2026-03-15 17:25:00
1486,2,252,-2,2026-03-15 17:25:00
1487,3,252,-2,2026-03-15 17:25:00
1488,1,250,-1,2026-03-15 08:14:00
1489,2,250,-1,2026-03-15 08:14:00
1490,7,250,-1,2026-03-15 08:14:00
1491,8,250,-2,2026-03-15 08:14:00
1492,6,250,-1,2026-03-15 08:14:00
1493,1,250,-1,2026-03-15 08:14:00
1494,2,250,-1,2026-03-15 08:14:00
1495,3,250,-1,2026-03-15 08:14:00
1496,5,250,-2,2026-03-15 08:14:00
1497,6,250,-2,2026-03-15 08:14:00
1498,1,250,-2,2026-03-15 08:14:00
1499,2,250,-2,2026-03-15 08:14:00
1500,1,251,-2,2026-03-15 13:07:00
1501,2,251,-2,2026-03-15 13:07:00
1502,3,251,-2,2026-03-15 13:07:00
1503,1,251,-2,2026-03-15 16:20:00
1504,2,251,-2,2026-03-15 16:20:00
1505,3,251,-2,2026-03-15 16:20:00
1506,1,251,-2,2026-03-15 16:20:00
1507,2,251,-2,2026-03-15 16:20:00
1508,7,251,-2,2026-03-15 16:20:00
1509,8,251,-4,2026-03-15 16:20:00
1510,6,251,-2,2026-03-15 16:20:00
1511,1,251,-1,2026-03-15 16:20:00
1512,2,251,-1,2026-03-15 16:20:00
1513,7,251,-1,2026-03-15 16:20:00
1514,8,251,-2,2026-03-15 16:20:00
1515,6,251,-1,2026-03-15 16:20:00
1516,1,250,-1,2026-03-15 11:52:00
1517,2,250,-1,2026-03-15 11:52:00
1518,3,250,-1,2026-03-15 11:52:00
1519,4,250,-2,2026-03-15 11:52:00
1520,1,250,-1,2026-03-15 11:52:00
1521,2,250,-1,2026-03-15 11:52:00
1522,1,250,-1,2026-03-15 11:52:00
1523,2,250,-1,2026-03-15 11:52:00
1524,1,264,200,2026-03-16 08:00:00
1525,2,264,200,2026-03-16 08:00:00
1526,3,264,200,2026-03-16 08:00:00
1527,4,264,200,2026-03-16 08:00:00
1528,5,264,200,2026-03-16 08:00:00
1529,6,264,200,2026-03-16 08:00:00
1530,7,264,200,2026-03-16 08:00:00
1531,8,264,200,2026-03-16 08:00:00
1532,1,265,-2,2026-03-16 13:47:00
1533,2,265,-2,2026-03-16 13:47:00
1534,3,265,-2,2026-03-16 13:47:00
1535,5,265,-4,2026-03-16 13:47:00
1536,6,265,-4,2026-03-16 13:47:00
1537,1,265,-1,2026-03-16 13:47:00
1538,2,265,-1,2026-03-16 13:47:00
1539,3,265,-1,2026-03-16 13:47:00
1540,4,265,-2,2026-03-16 13:47:00
1541,1,266,-1,2026-03-16 19:09:00
1542,2,266,-1,2026-03-16 19:09:00
1543,3,266,-1,2026-03-16 19:09:00
1544,4,266,-2,2026-03-16 19:09:00
1545,1,266,-2,2026-03-16 19:09:00
1546,2,266,-2,2026-03-16 19:09:00
1547,7,266,-2,2026-03-16 19:09:00
1548,8,266,-4,2026-03-16 19:09:00
1549,6,266,-2,2026-03-16 19:09:00
1550,1,266,-2,2026-03-16 19:09:00
1551,2,266,-2,2026-03-16 19:09:00
1552,1,265,-1,2026-03-16 13:52:00
1553,2,265,-1,2026-03-16 13:52:00
1554,3,265,-1,2026-03-16 13:52:00
1555,5,265,-2,2026-03-16 13:52:00
1556,6,265,-2,2026-03-16 13:52:00
1557,1,265,-2,2026-03-16 16:23:00
1558,2,265,-2,2026-03-16 16:23:00
1559,7,265,-2,2026-03-16 16:23:00
1560,8,265,-4,2026-03-16 16:23:00
1561,6,265,-2,2026-03-16 16:23:00
1562,1,266,-2,2026-03-16 20:52:00
1563,2,266,-2,2026-03-16 20:52:00
1564,3,266,-2,2026-03-16 20:52:00
1565,5,266,-4,2026-03-16 20:52:00
1566,6,266,-4,2026-03-16 20:52:00
1567,1,265,-2,2026-03-16 14:58:00
1568,2,265,-2,2026-03-16 14:58:00
1569,3,265,-2,2026-03-16 14:58:00
1570,4,265,-4,2026-03-16 14:58:00
1571,1,266,-1,2026-03-16 19:53:00
1572,2,266,-1,2026-03-16 19:53:00
1573,1,266,-2,2026-03-16 19:53:00
1574,2,266,-2,2026-03-16 19:53:00
1575,3,266,-2,2026-03-16 19:53:00
1576,5,266,-4,2026-03-16 19:53:00
1577,6,266,-4,2026-03-16 19:53:00
1578,1,264,-1,2026-03-16 09:14:00
1579,2,264,-1,2026-03-16 09:14:00
1580,3,264,-1,2026-03-16 09:14:00
1581,4,264,-2,2026-03-16 09:14:00
1582,1,264,-1,2026-03-16 09:14:00
1583,2,264,-1,2026-03-16 09:14:00
1584,1,265,-1,2026-03-16 16:39:00
1585,2,265,-1,2026-03-16 16:39:00
1586,3,265,-1,2026-03-16 16:39:00
1587,1,265,-2,2026-03-16 16:39:00
1588,2,265,-2,2026-03-16 16:39:00
1589,7,265,-2,2026-03-16 16:39:00
1590,8,265,-4,2026-03-16 16:39:00
1591,6,265,-2,2026-03-16 16:39:00
1592,1,265,-2,2026-03-16 16:39:00
1593,2,265,-2,2026-03-16 16:39:00
1594,7,265,-2,2026-03-16 16:39:00
1595,8,265,-4,2026-03-16 16:39:00
1596,6,265,-2,2026-03-16 16:39:00
1597,1,264,-1,2026-03-16 10:09:00
1598,2,264,-1,2026-03-16 10:09:00
1599,3,264,-1,2026-03-16 10:09:00
1600,4,264,-2,2026-03-16 10:09:00
1601,1,264,-2,2026-03-16 10:09:00
1602,2,264,-2,2026-03-16 10:09:00
1603,3,264,-2,2026-03-16 10:09:00
1604,4,264,-4,2026-03-16 10:09:00
1605,1,278,200,2026-03-17 08:00:00
1606,2,278,200,2026-03-17 08:00:00
1607,3,278,200,2026-03-17 08:00:00
1608,4,278,200,2026-03-17 08:00:00
1609,5,278,200,2026-03-17 08:00:00
1610,6,278,200,2026-03-17 08:00:00
1611,7,278,200,2026-03-17 08:00:00
1612,8,278,200,2026-03-17 08:00:00
1613,1,278,-2,2026-03-17 11:41:00
1614,2,278,-2,2026-03-17 11:41:00
1615,1,279,-2,2026-03-17 14:01:00
1616,2,279,-2,2026-03-17 14:01:00
1617,3,279,-2,2026-03-17 14:01:00
1618,1,279,-1,2026-03-17 16:25:00
1619,2,279,-1,2026-03-17 16:25:00
1620,1,279,-2,2026-03-17 16:25:00
1621,2,279,-2,2026-03-17 16:25:00
1622,3,279,-2,2026-03-17 16:25:00
1623,5,279,-4,2026-03-17 16:25:00
1624,6,279,-4,2026-03-17 16:25:00
1625,1,279,-1,2026-03-17 16:25:00
1626,2,279,-1,2026-03-17 16:25:00
1627,3,279,-1,2026-03-17 16:25:00
1628,5,279,-2,2026-03-17 16:25:00
1629,6,279,-2,2026-03-17 16:25:00
1630,1,279,-2,2026-03-17 14:21:00
1631,2,279,-2,2026-03-17 14:21:00
1632,1,279,-2,2026-03-17 12:59:00
1633,2,279,-2,2026-03-17 12:59:00
1634,1,279,-2,2026-03-17 12:59:00
1635,2,279,-2,2026-03-17 12:59:00
1636,3,279,-2,2026-03-17 12:59:00
1637,5,279,-4,2026-03-17 12:59:00
1638,6,279,-4,2026-03-17 12:59:00
1639,1,279,-2,2026-03-17 16:02:00
1640,2,279,-2,2026-03-17 16:02:00
1641,3,279,-2,2026-03-17 16:02:00
1642,5,279,-4,2026-03-17 16:02:00
1643,6,279,-4,2026-03-17 16:02:00
1644,1,279,-1,2026-03-17 16:02:00
1645,2,279,-1,2026-03-17 16:02:00
1646,1,279,-1,2026-03-17 16:02:00
1647,2,279,-1,2026-03-17 16:02:00
1648,3,279,-1,2026-03-17 16:02:00
1649,5,279,-2,2026-03-17 16:02:00
1650,6,279,-2,2026-03-17 16:02:00
1651,1,280,-1,2026-03-17 19:42:00
1652,2,280,-1,2026-03-17 19:42:00
1653,3,280,-1,2026-03-17 19:42:00
1654,1,280,-1,2026-03-17 20:48:00
1655,2,280,-1,2026-03-17 20:48:00
1656,3,280,-1,2026-03-17 20:48:00
1657,4,280,-2,2026-03-17 20:48:00
1658,1,280,-1,2026-03-17 20:48:00
1659,2,280,-1,2026-03-17 20:48:00
1660,3,280,-1,2026-03-17 20:48:00
1661,5,280,-2,2026-03-17 20:48:00
1662,6,280,-2,2026-03-17 20:48:00
1663,1,280,-1,2026-03-17 20:48:00
1664,2,280,-1,2026-03-17 20:48:00
1665,3,280,-1,2026-03-17 20:48:00
1666,1,279,-1,2026-03-17 12:47:00
1667,2,279,-1,2026-03-17 12:47:00
1668,1,279,-1,2026-03-17 12:47:00
1669,2,279,-1,2026-03-17 12:47:00
1670,3,279,-1,2026-03-17 12:47:00
1671,4,279,-2,2026-03-17 12:47:00
1672,1,280,-1,2026-03-17 19:27:00
1673,2,280,-1,2026-03-17 19:27:00
1674,7,280,-1,2026-03-17 19:27:00
1675,8,280,-2,2026-03-17 19:27:00
1676,6,280,-1,2026-03-17 19:27:00
1677,1,280,-2,2026-03-17 19:27:00
1678,2,280,-2,2026-03-17 19:27:00
1679,3,280,-2,2026-03-17 19:27:00
1680,4,280,-4,2026-03-17 19:27:00
1681,1,280,-1,2026-03-17 19:27:00
1682,2,280,-1,2026-03-17 19:27:00
1683,3,280,-1,2026-03-17 19:27:00
1684,1,292,200,2026-03-18 08:00:00
1685,2,292,200,2026-03-18 08:00:00
1686,3,292,200,2026-03-18 08:00:00
1687,4,292,200,2026-03-18 08:00:00
1688,5,292,200,2026-03-18 08:00:00
1689,6,292,200,2026-03-18 08:00:00
1690,7,292,200,2026-03-18 08:00:00
1691,8,292,200,2026-03-18 08:00:00
1692,1,292,-2,2026-03-18 10:38:00
1693,2,292,-2,2026-03-18 10:38:00
1694,3,292,-2,2026-03-18 10:38:00
1695,1,292,-2,2026-03-18 10:38:00
1696,2,292,-2,2026-03-18 10:38:00
1697,3,292,-2,2026-03-18 10:38:00
1698,1,292,-1,2026-03-18 10:38:00
1699,2,292,-1,2026-03-18 10:38:00
1700,3,292,-1,2026-03-18 10:38:00
1701,4,292,-2,2026-03-18 10:38:00
1702,1,292,-1,2026-03-18 08:50:00
1703,2,292,-1,2026-03-18 08:50:00
1704,3,292,-1,2026-03-18 08:50:00
1705,1,294,-1,2026-03-18 18:43:00
1706,2,294,-1,2026-03-18 18:43:00
1707,1,294,-1,2026-03-18 18:43:00
1708,2,294,-1,2026-03-18 18:43:00
1709,3,294,-1,2026-03-18 18:43:00
1710,4,294,-2,2026-03-18 18:43:00
1711,1,292,-1,2026-03-18 11:09:00
1712,2,292,-1,2026-03-18 11:09:00
1713,3,292,-1,2026-03-18 11:09:00
1714,1,292,-2,2026-03-18 11:09:00
1715,2,292,-2,2026-03-18 11:09:00
1716,7,292,-2,2026-03-18 11:09:00
1717,8,292,-4,2026-03-18 11:09:00
1718,6,292,-2,2026-03-18 11:09:00
1719,1,292,-2,2026-03-18 11:09:00
1720,2,292,-2,2026-03-18 11:09:00
1721,3,292,-2,2026-03-18 11:09:00
1722,5,292,-4,2026-03-18 11:09:00
1723,6,292,-4,2026-03-18 11:09:00
1724,1,292,-1,2026-03-18 10:59:00
1725,2,292,-1,2026-03-18 10:59:00
1726,7,292,-1,2026-03-18 10:59:00
1727,8,292,-2,2026-03-18 10:59:00
1728,6,292,-1,2026-03-18 10:59:00
1729,1,292,-2,2026-03-18 10:59:00
1730,2,292,-2,2026-03-18 10:59:00
1731,3,292,-2,2026-03-18 10:59:00
1732,5,292,-4,2026-03-18 10:59:00
1733,6,292,-4,2026-03-18 10:59:00
1734,1,292,-1,2026-03-18 10:59:00
1735,2,292,-1,2026-03-18 10:59:00
1736,7,292,-1,2026-03-18 10:59:00
1737,8,292,-2,2026-03-18 10:59:00
1738,6,292,-1,2026-03-18 10:59:00
1739,1,294,-1,2026-03-18 18:36:00
1740,2,294,-1,2026-03-18 18:36:00
1741,3,294,-1,2026-03-18 18:36:00
1742,5,294,-2,2026-03-18 18:36:00
1743,6,294,-2,2026-03-18 18:36:00
1744,1,293,-2,2026-03-18 16:13:00
1745,2,293,-2,2026-03-18 16:13:00
1746,3,293,-2,2026-03-18 16:13:00
1747,5,293,-4,2026-03-18 16:13:00
1748,6,293,-4,2026-03-18 16:13:00
1749,1,293,-2,2026-03-18 16:13:00
1750,2,293,-2,2026-03-18 16:13:00
1751,3,293,-2,2026-03-18 16:13:00
1752,5,293,-4,2026-03-18 16:13:00
1753,6,293,-4,2026-03-18 16:13:00
1754,1,294,-2,2026-03-18 19:17:00
1755,2,294,-2,2026-03-18 19:17:00
1756,3,294,-2,2026-03-18 19:17:00
1757,5,294,-4,2026-03-18 19:17:00
1758,6,294,-4,2026-03-18 19:17:00
1759,1,294,-2,2026-03-18 19:17:00
1760,2,294,-2,2026-03-18 19:17:00
1761,3,294,-2,2026-03-18 19:17:00
1762,4,294,-4,2026-03-18 19:17:00
1763,1,293,-1,2026-03-18 14:56:00
1764,2,293,-1,2026-03-18 14:56:00
1765,7,293,-1,2026-03-18 14:56:00
1766,8,293,-2,2026-03-18 14:56:00
1767,6,293,-1,2026-03-18 14:56:00
1768,1,293,-2,2026-03-18 14:56:00
1769,2,293,-2,2026-03-18 14:56:00
1770,3,293,-2,2026-03-18 14:56:00
1771,5,293,-4,2026-03-18 14:56:00
1772,6,293,-4,2026-03-18 14:56:00
1773,1,293,-1,2026-03-18 16:34:00
1774,2,293,-1,2026-03-18 16:34:00
1775,3,293,-1,2026-03-18 16:34:00
1776,5,293,-2,2026-03-18 16:34:00
1777,6,293,-2,2026-03-18 16:34:00
1778,1,293,-1,2026-03-18 16:34:00
1779,2,293,-1,2026-03-18 16:34:00
1780,7,293,-1,2026-03-18 16:34:00
1781,8,293,-2,2026-03-18 16:34:00
1782,6,293,-1,2026-03-18 16:34:00
1783,1,306,200,2026-03-19 08:00:00
1784,2,306,200,2026-03-19 08:00:00
1785,3,306,200,2026-03-19 08:00:00
1786,4,306,200,2026-03-19 08:00:00
1787,5,306,200,2026-03-19 08:00:00
1788,6,306,200,2026-03-19 08:00:00
1789,7,306,200,2026-03-19 08:00:00
1790,8,306,200,2026-03-19 08:00:00
1791,1,306,-2,2026-03-19 12:02:00
1792,2,306,-2,2026-03-19 12:02:00
1793,3,306,-2,2026-03-19 12:02:00
1794,4,306,-4,2026-03-19 12:02:00
1795,1,306,-1,2026-03-19 12:02:00
1796,2,306,-1,2026-03-19 12:02:00
1797,3,306,-1,2026-03-19 12:02:00
1798,4,306,-2,2026-03-19 12:02:00
1799,1,307,-1,2026-03-19 15:15:00
1800,2,307,-1,2026-03-19 15:15:00
1801,1,307,-2,2026-03-19 15:15:00
1802,2,307,-2,2026-03-19 15:15:00
1803,3,307,-2,2026-03-19 15:15:00
1804,4,307,-4,2026-03-19 15:15:00
1805,1,308,-2,2026-03-19 18:31:00
1806,2,308,-2,2026-03-19 18:31:00
1807,1,306,-2,2026-03-19 08:27:00
1808,2,306,-2,2026-03-19 08:27:00
1809,1,306,-1,2026-03-19 08:27:00
1810,2,306,-1,2026-03-19 08:27:00
1811,3,306,-1,2026-03-19 08:27:00
1812,1,307,-2,2026-03-19 16:24:00
1813,2,307,-2,2026-03-19 16:24:00
1814,3,307,-2,2026-03-19 16:24:00
1815,1,306,-2,2026-03-19 08:32:00
1816,2,306,-2,2026-03-19 08:32:00
1817,3,306,-2,2026-03-19 08:32:00
1818,4,306,-4,2026-03-19 08:32:00
1819,1,306,-2,2026-03-19 08:32:00
1820,2,306,-2,2026-03-19 08:32:00
1821,3,306,-2,2026-03-19 08:32:00
1822,1,308,-2,2026-03-19 20:10:00
1823,2,308,-2,2026-03-19 20:10:00
1824,3,308,-2,2026-03-19 20:10:00
1825,1,308,-1,2026-03-19 20:10:00
1826,2,308,-1,2026-03-19 20:10:00
1827,3,308,-1,2026-03-19 20:10:00
1828,4,308,-2,2026-03-19 20:10:00
1829,1,308,-1,2026-03-19 20:10:00
1830,2,308,-1,2026-03-19 20:10:00
1831,3,308,-1,2026-03-19 20:10:00
1832,1,308,-1,2026-03-19 17:10:00
1833,2,308,-1,2026-03-19 17:10:00
1834,1,306,-2,2026-03-19 12:26:00
1835,2,306,-2,2026-03-19 12:26:00
1836,7,306,-2,2026-03-19 12:26:00
1837,8,306,-4,2026-03-19 12:26:00
1838,6,306,-2,2026-03-19 12:26:00
1839,1,307,-2,2026-03-19 15:31:00
1840,2,307,-2,2026-03-19 15:31:00
1841,1,320,200,2026-03-20 08:00:00
1842,2,320,200,2026-03-20 08:00:00
1843,3,320,200,2026-03-20 08:00:00
1844,4,320,200,2026-03-20 08:00:00
1845,5,320,200,2026-03-20 08:00:00
1846,6,320,200,2026-03-20 08:00:00
1847,7,320,200,2026-03-20 08:00:00
1848,8,320,200,2026-03-20 08:00:00
1849,1,322,-2,2026-03-20 17:46:00
1850,2,322,-2,2026-03-20 17:46:00
1851,3,322,-2,2026-03-20 17:46:00
1852,1,322,-2,2026-03-20 17:46:00
1853,2,322,-2,2026-03-20 17:46:00
1854,7,322,-2,2026-03-20 17:46:00
1855,8,322,-4,2026-03-20 17:46:00
1856,6,322,-2,2026-03-20 17:46:00
1857,1,322,-2,2026-03-20 17:46:00
1858,2,322,-2,2026-03-20 17:46:00
1859,7,322,-2,2026-03-20 17:46:00
1860,8,322,-4,2026-03-20 17:46:00
1861,6,322,-2,2026-03-20 17:46:00
1862,1,321,-2,2026-03-20 16:00:00
1863,2,321,-2,2026-03-20 16:00:00
1864,3,321,-2,2026-03-20 16:00:00
1865,5,321,-4,2026-03-20 16:00:00
1866,6,321,-4,2026-03-20 16:00:00
1867,1,320,-1,2026-03-20 08:31:00
1868,2,320,-1,2026-03-20 08:31:00
1869,3,320,-1,2026-03-20 08:31:00
1870,4,320,-2,2026-03-20 08:31:00
1871,1,320,-2,2026-03-20 11:18:00
1872,2,320,-2,2026-03-20 11:18:00
